"","Date","Venue","Home.Team","Away.Team","Home.Score","Away.Score","Home.Margin","Away.Margin","Home.Win.Odds","Away.Win.Odds","Home.Line.Odds","Away.Line.Odds","Round","Season"
"1260.1","30/04/2016","GMHBA","Geelong","Gold Coast",168,48,120,-120,1.1,7.5,-48.5,48.5,6,2016
"1261.1","1/05/2016","Gabba","Brisbane","Sydney",94,97,-3,3,5.25,1.17,35.5,-35.5,6,2016
"1262.1","1/05/2016","Domain","West Coast","Collingwood",124,62,62,-62,1.1,7.5,-45.5,45.5,6,2016
"1263.1","1/05/2016","M.C.G.","Carlton","Essendon",72,57,15,-15,1.47,2.75,-14.5,14.5,6,2016
"1264.1","6/05/2016","M.C.G.","Richmond","Hawthorn",90,136,-46,46,4,1.26,28.5,-28.5,7,2016
"1265.1","7/05/2016","M.C.G.","Collingwood","Carlton",84,99,-15,15,1.56,2.5,-10.5,10.5,7,2016
"1266.1","7/05/2016","GMHBA","Geelong","West Coast",123,79,44,-44,1.52,2.6,-11.5,11.5,7,2016
"1267.1","7/05/2016","ANZ","Sydney","Essendon",135,54,81,-81,1.01,17,-70.5,70.5,7,2016
"1268.1","7/05/2016","Metricon","Gold Coast","Melbourne",87,160,-73,73,1.83,2,-2.5,2.5,7,2016
"1269.1","7/05/2016","Domain","Fremantle","GWS",77,95,-18,18,3.4,1.33,23.5,-23.5,7,2016
"1270.1","7/05/2016","Docklands","Western Bulldogs","Adelaide",123,108,15,-15,1.72,2.15,-4.5,4.5,7,2016
"1271.1","8/05/2016","Docklands","St Kilda","North Melbourne",75,82,-7,7,3.5,1.32,22.5,-22.5,7,2016
"1272.1","8/05/2016","Adelaide","Port Adelaide","Brisbane",136,59,77,-77,1.38,3.15,-18.5,18.5,7,2016
"1273.1","13/05/2016","Adelaide","Adelaide","Geelong",72,98,-26,26,2,1.85,2.5,-2.5,8,2016
"1274.1","14/05/2016","Docklands","Essendon","North Melbourne",60,74,-14,14,10,1.06,51.5,-51.5,8,2016
"1275.1","14/05/2016","UTAS","Hawthorn","Fremantle",116,75,41,-41,1.09,8,-45.5,45.5,8,2016
"1276.1","14/05/2016","GIANTS","GWS","Gold Coast",149,58,91,-91,1.05,11,-55.5,55.5,8,2016
"1277.1","14/05/2016","Gabba","Brisbane","Collingwood",65,143,-78,78,1.72,2.15,-6.5,6.5,8,2016
"1278.1","14/05/2016","M.C.G.","Richmond","Sydney",101,100,1,-1,3.5,1.32,22.5,-22.5,8,2016
"1279.1","15/05/2016","Docklands","Carlton","Port Adelaide",93,91,2,-2,2.45,1.58,11.5,-11.5,8,2016
"1280.1","15/05/2016","Domain","West Coast","St Kilda",132,29,103,-103,1.14,6,-39.5,39.5,8,2016
"1281.1","15/05/2016","M.C.G.","Melbourne","Western Bulldogs",82,114,-32,32,2.95,1.42,16.5,-16.5,8,2016
"1282.1","20/05/2016","M.C.G.","Hawthorn","Sydney",55,69,-14,14,1.77,2.1,-4.5,4.5,9,2016
"1283.1","21/05/2016","M.C.G.","Collingwood","Geelong",104,80,24,-24,5.75,1.15,39.5,-39.5,9,2016
"1284.1","21/05/2016","Metricon","Gold Coast","Adelaide",74,149,-75,75,11,1.05,55.5,-55.5,9,2016
"1285.1","21/05/2016","Adelaide","Port Adelaide","West Coast",86,94,-8,8,2.6,1.52,10.5,-10.5,9,2016
"1286.1","21/05/2016","Domain","Fremantle","Richmond",45,83,-38,38,2.3,1.65,8.5,-8.5,9,2016
"1287.1","21/05/2016","Docklands","North Melbourne","Carlton",113,46,67,-67,1.25,4.1,-27.5,27.5,9,2016
"1288.1","22/05/2016","M.C.G.","Melbourne","Brisbane",131,68,63,-63,1.15,5.7,-38.5,38.5,9,2016
"1289.1","22/05/2016","GIANTS","GWS","Western Bulldogs",98,73,25,-25,1.38,3.1,-18.5,18.5,9,2016
"1290.1","22/05/2016","Docklands","St Kilda","Essendon",109,63,46,-46,1.22,4.4,-30.5,30.5,9,2016
"1291.1","27/05/2016","S.C.G.","Sydney","North Melbourne",91,65,26,-26,1.42,2.95,-17.5,17.5,10,2016
"1292.1","28/05/2016","TIO","Melbourne","Port Adelaide",76,121,-45,45,2.1,1.77,4.5,-4.5,10,2016
"1293.1","28/05/2016","Gabba","Brisbane","Hawthorn",87,135,-48,48,9,1.07,48.5,-48.5,10,2016
"1294.1","28/05/2016","Docklands","St Kilda","Fremantle",101,67,34,-34,1.32,3.5,-22.5,22.5,10,2016
"1295.1","28/05/2016","Adelaide","Adelaide","GWS",107,85,22,-22,1.96,1.88,1.5,-1.5,10,2016
"1296.1","28/05/2016","M.C.G.","Essendon","Richmond",67,105,-38,38,5.25,1.17,34.5,-34.5,10,2016
"1297.1","29/05/2016","Docklands","Carlton","Geelong",104,85,19,-19,7.5,1.1,46.5,-46.5,10,2016
"1298.1","29/05/2016","Domain","West Coast","Gold Coast",132,55,77,-77,1.01,19,-67.5,67.5,10,2016
"1299.1","29/05/2016","M.C.G.","Collingwood","Western Bulldogs",53,74,-21,21,2.7,1.48,13.5,-13.5,10,2016
"1300.1","3/06/2016","Blundstone","North Melbourne","Richmond",124,54,70,-70,1.58,2.45,-10.5,10.5,11,2016
"1301.1","4/06/2016","M.C.G.","Hawthorn","Melbourne",82,64,18,-18,1.26,4,-25.5,25.5,11,2016
"1302.1","4/06/2016","Docklands","Carlton","Brisbane",102,64,38,-38,1.27,3.95,-26.5,26.5,11,2016
"1303.1","4/06/2016","GMHBA","Geelong","GWS",98,88,10,-10,1.5,2.65,-13.5,13.5,11,2016
"1304.1","4/06/2016","Domain","Fremantle","Essendon",126,47,79,-79,1.3,3.6,-23.5,23.5,11,2016
"1305.1","4/06/2016","Metricon","Gold Coast","Sydney",41,79,-38,38,6.25,1.13,36.5,-36.5,11,2016
"1306.1","5/06/2016","M.C.G.","Collingwood","Port Adelaide",58,125,-67,67,2,1.85,1.5,-1.5,11,2016
"1307.1","5/06/2016","Docklands","Western Bulldogs","West Coast",83,75,8,-8,1.73,2.15,-5.5,5.5,11,2016
"1308.1","5/06/2016","Adelaide","Adelaide","St Kilda",133,45,88,-88,1.17,5.3,-35.5,35.5,11,2016
"1309.1","10/06/2016","Docklands","Essendon","Hawthorn",43,151,-108,108,12,1.04,52.5,-52.5,12,2016
"1310.1","11/06/2016","Adelaide","Port Adelaide","Western Bulldogs",97,100,-3,3,1.7,2.2,-5.5,5.5,12,2016
"1311.1","11/06/2016","Gabba","Brisbane","Fremantle",64,147,-83,83,2.2,1.7,6.5,-6.5,12,2016
"1312.1","11/06/2016","Domain","West Coast","Adelaide",76,105,-29,29,1.47,2.75,-13.5,13.5,12,2016
"1313.1","11/06/2016","Docklands","Geelong","North Melbourne",105,74,31,-31,1.9,1.94,-0.5,0.5,12,2016
"1314.1","12/06/2016","Docklands","St Kilda","Carlton",110,78,32,-32,2.72,1.48,10.5,-10.5,12,2016
"1315.1","12/06/2016","M.C.G.","Richmond","Gold Coast",114,97,17,-17,1.15,5.75,-36.5,36.5,12,2016
"1316.1","12/06/2016","GIANTS","GWS","Sydney",105,63,42,-42,2,1.85,2.5,-2.5,12,2016
"1317.1","13/06/2016","M.C.G.","Melbourne","Collingwood",104,58,46,-46,1.58,2.45,-8.5,8.5,12,2016
"1318.1","17/06/2016","Docklands","North Melbourne","Hawthorn",84,93,-9,9,3.65,1.3,24.5,-24.5,13,2016
"1319.1","18/06/2016","Gabba","Brisbane","West Coast",82,131,-49,49,8.5,1.08,47.5,-47.5,13,2016
"1320.1","18/06/2016","Domain","Fremantle","Port Adelaide",86,69,17,-17,2.4,1.6,9.5,-9.5,13,2016
"1321.1","18/06/2016","Docklands","Western Bulldogs","Geelong",43,100,-57,57,2.4,1.6,9.5,-9.5,13,2016
"1322.1","19/06/2016","S.C.G.","Sydney","Melbourne",86,31,55,-55,1.26,4,-26.5,26.5,13,2016
"1323.1","19/06/2016","Docklands","Essendon","GWS",90,117,-27,27,15,1.02,64.5,-64.5,13,2016
"1324.1","23/06/2016","Adelaide","Adelaide","North Melbourne",100,67,33,-33,1.28,3.8,-23.5,23.5,14,2016
"1325.1","24/06/2016","M.C.G.","Collingwood","Fremantle",85,37,48,-48,1.84,2,-2.5,2.5,14,2016
"1326.1","25/06/2016","M.C.G.","Richmond","Brisbane",117,75,42,-42,1.05,11,-56.5,56.5,14,2016
"1327.1","25/06/2016","GIANTS","GWS","Carlton",127,65,62,-62,1.05,11,-57.5,57.5,14,2016
"1328.1","25/06/2016","Docklands","St Kilda","Geelong",93,90,3,-3,5.25,1.17,35.5,-35.5,14,2016
"1329.1","26/06/2016","UTAS","Hawthorn","Gold Coast",86,60,26,-26,1.05,11,-52.5,52.5,14,2016
"1330.1","30/06/2016","Domain","West Coast","Essendon",130,52,78,-78,1.01,21,-69.5,69.5,15,2016
"1331.1","1/07/2016","Adelaide","Port Adelaide","Richmond",94,56,38,-38,1.38,3.15,-21.5,21.5,15,2016
"1332.1","2/07/2016","Metricon","Gold Coast","St Kilda",108,68,40,-40,1.88,1.97,-1.5,1.5,15,2016
"1333.1","2/07/2016","S.C.G.","Sydney","Western Bulldogs",79,83,-4,4,1.38,3.15,-16.5,16.5,15,2016
"1334.1","2/07/2016","M.C.G.","Carlton","Collingwood",45,57,-12,12,2.5,1.56,9.5,-9.5,15,2016
"1335.1","3/07/2016","M.C.G.","Melbourne","Adelaide",98,120,-22,22,3.85,1.28,23.5,-23.5,15,2016
"1336.1","7/07/2016","Adelaide","Port Adelaide","Hawthorn",79,101,-22,22,2.3,1.65,5.5,-5.5,16,2016
"1337.1","8/07/2016","GMHBA","Geelong","Sydney",60,98,-38,38,1.36,3.2,-19.5,19.5,16,2016
"1338.1","9/07/2016","GIANTS","GWS","Collingwood",93,125,-32,32,1.1,7.5,-45.5,45.5,16,2016
"1339.1","9/07/2016","Metricon","Gold Coast","Brisbane",139,113,26,-26,1.2,4.8,-34.5,34.5,16,2016
"1340.1","9/07/2016","TIO","Melbourne","Fremantle",87,55,32,-32,1.48,2.7,-13.5,13.5,16,2016
"1341.1","9/07/2016","Docklands","Western Bulldogs","Richmond",85,75,10,-10,1.2,4.8,-33.5,33.5,16,2016
"1342.1","10/07/2016","M.C.G.","Carlton","Adelaide",47,107,-60,60,6,1.14,38.5,-38.5,16,2016
"1343.1","10/07/2016","Domain","West Coast","North Melbourne",104,72,32,-32,1.35,3.3,-22.5,22.5,16,2016
"1344.1","10/07/2016","Docklands","Essendon","St Kilda",98,109,-11,11,6.25,1.13,40.5,-40.5,16,2016
"1345.1","14/07/2016","S.C.G.","Sydney","Hawthorn",70,75,-5,5,1.6,2.4,-9.5,9.5,17,2016
"1346.1","15/07/2016","Domain","Fremantle","Geelong",61,78,-17,17,3.4,1.34,20.5,-20.5,17,2016
"1347.1","16/07/2016","M.C.G.","Richmond","Essendon",102,83,19,-19,1.17,5.2,-34.5,34.5,17,2016
"1348.1","16/07/2016","Docklands","North Melbourne","Port Adelaide",77,105,-28,28,1.42,2.95,-18.5,18.5,17,2016
"1349.1","16/07/2016","Adelaide","Adelaide","Collingwood",97,69,28,-28,1.17,5.2,-38.5,38.5,17,2016
"1350.1","16/07/2016","Cazaly's","Western Bulldogs","Gold Coast",107,59,48,-48,1.11,7,-43.5,43.5,17,2016
"1351.1","17/07/2016","M.C.G.","Carlton","West Coast",75,82,-7,7,5.3,1.17,33.5,-33.5,17,2016
"1352.1","17/07/2016","Docklands","St Kilda","Melbourne",110,74,36,-36,2.3,1.65,7.5,-7.5,17,2016
"1353.1","17/07/2016","Gabba","Brisbane","GWS",67,146,-79,79,7.5,1.1,46.5,-46.5,17,2016
"1354.1","22/07/2016","Docklands","Collingwood","North Melbourne",84,124,-40,40,2,1.85,1.5,-1.5,18,2016
"1355.1","23/07/2016","S.C.G.","Sydney","Carlton",74,68,6,-6,1.06,10,-48.5,48.5,18,2016
"1356.1","23/07/2016","Metricon","Gold Coast","Fremantle",105,81,24,-24,1.92,1.92,-1.5,1.5,18,2016
"1357.1","23/07/2016","Domain","West Coast","Melbourne",66,60,6,-6,1.18,5,-34.5,34.5,18,2016
"1358.1","23/07/2016","GMHBA","Geelong","Adelaide",85,55,30,-30,1.88,1.95,-1.5,1.5,18,2016
"1359.1","23/07/2016","Docklands","Western Bulldogs","St Kilda",60,75,-15,15,1.35,3.25,-20.5,20.5,18,2016
"1360.1","24/07/2016","Docklands","Essendon","Brisbane",91,128,-37,37,1.46,2.8,-15.5,15.5,18,2016
"1361.1","24/07/2016","M.C.G.","Hawthorn","Richmond",114,44,70,-70,1.15,5.75,-36.5,36.5,18,2016
"1362.1","24/07/2016","Adelaide","Port Adelaide","GWS",60,79,-19,19,2.05,1.8,3.5,-3.5,18,2016
"1363.1","29/07/2016","GMHBA","Geelong","Western Bulldogs",103,78,25,-25,1.26,4,-23.5,23.5,19,2016
"1364.1","30/07/2016","Canberra","GWS","Richmond",111,23,88,-88,1.07,9.2,-51.5,51.5,19,2016
"1365.1","30/07/2016","UTAS","Hawthorn","Carlton",74,55,19,-19,1.09,8,-43.5,43.5,19,2016
"1366.1","30/07/2016","M.C.G.","Collingwood","West Coast",91,72,19,-19,2.25,1.67,5.5,-5.5,19,2016
"1367.1","30/07/2016","Docklands","North Melbourne","St Kilda",85,62,23,-23,1.5,2.65,-11.5,11.5,19,2016
"1368.1","30/07/2016","Gabba","Brisbane","Port Adelaide",79,173,-94,94,6,1.14,39.5,-39.5,19,2016
"1369.1","31/07/2016","M.C.G.","Melbourne","Gold Coast",66,64,2,-2,1.16,5.5,-38.5,38.5,19,2016
"1370.1","31/07/2016","Domain","Fremantle","Sydney",47,137,-90,90,4.5,1.22,24.5,-24.5,19,2016
"1371.1","31/07/2016","Adelaide","Adelaide","Essendon",143,61,82,-82,1.01,19,-75.5,75.5,19,2016
"1372.1","5/08/2016","M.C.G.","Richmond","Collingwood",92,77,15,-15,3.3,1.35,21.5,-21.5,20,2016
"1373.1","6/08/2016","S.C.G.","Sydney","Port Adelaide",100,33,67,-67,1.28,3.85,-22.5,22.5,20,2016
"1374.1","6/08/2016","M.C.G.","Melbourne","Hawthorn",110,81,29,-29,5.05,1.18,32.5,-32.5,20,2016
"1375.1","6/08/2016","Metricon","Gold Coast","GWS",84,92,-8,8,7.5,1.1,43.5,-43.5,20,2016
"1376.1","6/08/2016","Adelaide","Adelaide","Brisbane",177,39,138,-138,1.01,21,-86.5,86.5,20,2016
"1377.1","6/08/2016","Docklands","Western Bulldogs","North Melbourne",61,47,14,-14,2.3,1.65,7.5,-7.5,20,2016
"1378.1","7/08/2016","M.C.G.","Carlton","St Kilda",51,122,-71,71,2.45,1.58,10.5,-10.5,20,2016
"1379.1","7/08/2016","Domain","Fremantle","West Coast",64,110,-46,46,4.6,1.2,30.5,-30.5,20,2016
"1380.1","7/08/2016","Docklands","Geelong","Essendon",100,34,66,-66,1.01,21,-70.5,70.5,20,2016
"1381.1","12/08/2016","Docklands","Western Bulldogs","Collingwood",95,92,3,-3,1.35,3.35,-18.5,18.5,21,2016
"1382.1","13/08/2016","Gabba","Brisbane","Carlton",99,95,4,-4,3.45,1.33,21.5,-21.5,21,2016
"1383.1","13/08/2016","M.C.G.","Hawthorn","North Melbourne",96,57,39,-39,1.28,3.85,-24.5,24.5,21,2016
"1384.1","13/08/2016","GIANTS","GWS","West Coast",96,97,-1,1,1.28,3.85,-25.5,25.5,21,2016
"1385.1","13/08/2016","Adelaide","Port Adelaide","Melbourne",54,94,-40,40,1.5,2.65,-15.5,15.5,21,2016
"1386.1","13/08/2016","Docklands","St Kilda","Sydney",76,146,-70,70,3.15,1.38,17.5,-17.5,21,2016
"1387.1","14/08/2016","Docklands","Essendon","Gold Coast",75,69,6,-6,3.15,1.38,19.5,-19.5,21,2016
"1388.1","14/08/2016","Domain","Fremantle","Adelaide",70,142,-72,72,8.5,1.08,46.5,-46.5,21,2016
"1389.1","14/08/2016","M.C.G.","Richmond","Geelong",78,82,-4,4,5,1.18,33.5,-33.5,21,2016
"1390.1","19/08/2016","Domain","West Coast","Hawthorn",92,67,25,-25,1.83,2.02,-3.5,3.5,22,2016
"1391.1","20/08/2016","Blundstone","North Melbourne","Sydney",76,85,-9,9,3.6,1.3,20.5,-20.5,22,2016
"1392.1","20/08/2016","M.C.G.","Richmond","St Kilda",46,55,-9,9,2.4,1.6,7.5,-7.5,22,2016
"1393.1","20/08/2016","GIANTS","GWS","Fremantle",129,37,92,-92,1.01,17,-76.5,76.5,22,2016
"1394.1","20/08/2016","Adelaide","Port Adelaide","Adelaide",94,109,-15,15,7,1.11,44.5,-44.5,22,2016
"1395.1","20/08/2016","Docklands","Collingwood","Gold Coast",118,47,71,-71,1.26,4,-28.5,28.5,22,2016
"1396.1","21/08/2016","M.C.G.","Carlton","Melbourne",78,58,20,-20,4.25,1.24,25.5,-25.5,22,2016
"1397.1","21/08/2016","Gabba","Brisbane","Geelong",69,129,-60,60,15,1.03,59.5,-59.5,22,2016
"1398.1","21/08/2016","Docklands","Essendon","Western Bulldogs",53,93,-40,40,8.5,1.08,43.5,-43.5,22,2016
"1399.1","26/08/2016","Adelaide","Adelaide","West Coast",71,100,-29,29,1.28,3.8,-25.5,25.5,23,2016
"1400.1","27/08/2016","GMHBA","Geelong","Melbourne",155,44,111,-111,1.16,5.5,-35.5,35.5,23,2016
"1401.1","27/08/2016","M.C.G.","Essendon","Carlton",103,79,24,-24,3.25,1.36,18.5,-18.5,23,2016
"1402.1","27/08/2016","S.C.G.","Sydney","Richmond",164,51,113,-113,1.04,11,-55.5,55.5,23,2016
"1403.1","27/08/2016","Metricon","Gold Coast","Port Adelaide",66,89,-23,23,2.8,1.46,13.5,-13.5,23,2016
"1404.1","27/08/2016","Docklands","North Melbourne","GWS",63,100,-37,37,2.7,1.48,13.5,-13.5,23,2016
"1405.1","28/08/2016","Docklands","St Kilda","Brisbane",161,103,58,-58,1.07,9,-54.5,54.5,23,2016
"1406.1","28/08/2016","Domain","Fremantle","Western Bulldogs",69,49,20,-20,2.9,1.43,16.5,-16.5,23,2016
"1407.1","28/08/2016","M.C.G.","Hawthorn","Collingwood",112,111,1,-1,1.28,3.8,-24.5,24.5,23,2016
"1408.1","8/09/2016","Domain","West Coast","Western Bulldogs",52,99,-47,47,1.29,4.05,-23.5,23.5,24,2016
"1409.1","9/09/2016","M.C.G.","Geelong","Hawthorn",85,83,2,-2,1.66,2.31,-8.5,8.5,24,2016
"1410.1","10/09/2016","ANZ","Sydney","GWS",55,91,-36,36,1.54,2.66,-11.5,11.5,24,2016
"1411.1","10/09/2016","Adelaide","Adelaide","North Melbourne",141,79,62,-62,1.16,5.9,-39.5,39.5,24,2016
"1412.1","16/09/2016","M.C.G.","Hawthorn","Western Bulldogs",84,107,-23,23,1.57,2.56,-9.5,9.5,25,2016
"1413.1","17/09/2016","S.C.G.","Sydney","Adelaide",118,82,36,-36,1.61,2.46,-9.5,9.5,25,2016
"1414.1","23/09/2016","M.C.G.","Geelong","Sydney",60,97,-37,37,1.66,2.36,-8.5,8.5,26,2016
"1415.1","24/09/2016","GIANTS","GWS","Western Bulldogs",83,89,-6,6,1.39,3.16,-20.5,20.5,26,2016
"1416.1","1/10/2016","M.C.G.","Sydney","Western Bulldogs",67,89,-22,22,1.57,2.61,-11.5,11.5,27,2016
"1417.1","23/03/2017","M.C.G.","Carlton","Richmond",89,132,-43,43,3.05,1.41,16.5,-16.5,1,2017
"1418.1","24/03/2017","M.C.G.","Collingwood","Western Bulldogs",86,100,-14,14,3.05,1.4,15.5,-15.5,1,2017
"1419.1","25/03/2017","S.C.G.","Sydney","Port Adelaide",82,110,-28,28,1.29,3.66,-21.5,21.5,1,2017
"1420.1","25/03/2017","Docklands","St Kilda","Melbourne",90,120,-30,30,1.67,2.25,-6.5,6.5,1,2017
"1421.1","25/03/2017","Metricon","Gold Coast","Brisbane",96,98,-2,2,1.27,3.85,-26.5,26.5,1,2017
"1422.1","25/03/2017","M.C.G.","Essendon","Hawthorn",116,91,25,-25,3.05,1.4,20.5,-20.5,1,2017
"1423.1","26/03/2017","Docklands","North Melbourne","West Coast",93,136,-43,43,3.4,1.33,21.5,-21.5,1,2017
"1424.1","26/03/2017","Adelaide","Adelaide","GWS",147,91,56,-56,2,1.81,2.5,-2.5,1,2017
"1425.1","26/03/2017","Domain","Fremantle","Geelong",73,115,-42,42,2.25,1.67,5.5,-5.5,1,2017
"1426.1","30/03/2017","M.C.G.","Richmond","Collingwood",99,80,19,-19,2.15,1.73,6.5,-6.5,2,2017
"1427.1","31/03/2017","Docklands","Western Bulldogs","Sydney",110,87,23,-23,1.4,2.98,-16.5,16.5,2,2017
"1428.1","1/04/2017","M.C.G.","Hawthorn","Adelaide",89,113,-24,24,2,1.84,2.5,-2.5,2,2017
"1429.1","1/04/2017","GIANTS","GWS","Gold Coast",160,58,102,-102,1.13,6.3,-39.5,39.5,2,2017
"1430.1","1/04/2017","Domain","West Coast","St Kilda",116,97,19,-19,1.17,5.3,-39.5,39.5,2,2017
"1431.1","1/04/2017","Gabba","Brisbane","Essendon",84,111,-27,27,2.9,1.43,15.5,-15.5,2,2017
"1432.1","2/04/2017","Docklands","Geelong","North Melbourne",112,111,1,-1,1.16,5.3,-33.5,33.5,2,2017
"1433.1","2/04/2017","M.C.G.","Melbourne","Carlton",86,64,22,-22,1.25,4,-25.5,25.5,2,2017
"1434.1","2/04/2017","Adelaide","Port Adelaide","Fremantle",145,56,89,-89,1.23,4.25,-27.5,27.5,2,2017
"1435.1","7/04/2017","S.C.G.","Sydney","Collingwood",79,80,-1,1,1.44,2.88,-13.5,13.5,3,2017
"1436.1","8/04/2017","Blundstone","North Melbourne","GWS",67,109,-42,42,4.3,1.23,29.5,-29.5,3,2017
"1437.1","8/04/2017","M.C.G.","Richmond","West Coast",76,65,11,-11,2.55,1.54,12.5,-12.5,3,2017
"1438.1","8/04/2017","Docklands","Geelong","Melbourne",126,97,29,-29,1.4,3,-16.5,16.5,3,2017
"1439.1","8/04/2017","Domain","Fremantle","Western Bulldogs",89,73,16,-16,4.75,1.2,32.5,-32.5,3,2017
"1440.1","8/04/2017","Adelaide","Port Adelaide","Adelaide",83,100,-17,17,2.3,1.65,6.5,-6.5,3,2017
"1441.1","9/04/2017","Docklands","St Kilda","Brisbane",107,76,31,-31,1.15,5.75,-36.5,36.5,3,2017
"1442.1","9/04/2017","M.C.G.","Carlton","Essendon",57,42,15,-15,3.2,1.37,18.5,-18.5,3,2017
"1443.1","9/04/2017","Metricon","Gold Coast","Hawthorn",139,53,86,-86,3.04,1.4,17.5,-17.5,3,2017
"1444.1","13/04/2017","Domain","West Coast","Sydney",91,65,26,-26,1.35,3.25,-21.5,21.5,4,2017
"1445.1","14/04/2017","Docklands","North Melbourne","Western Bulldogs",86,89,-3,3,3.75,1.29,23.5,-23.5,4,2017
"1446.1","15/04/2017","M.C.G.","Melbourne","Fremantle",104,106,-2,2,1.39,3.1,-21.5,21.5,4,2017
"1447.1","15/04/2017","Canberra","GWS","Port Adelaide",112,81,31,-31,1.39,3.1,-18.5,18.5,4,2017
"1448.1","15/04/2017","Adelaide","Adelaide","Essendon",153,88,65,-65,1.16,5.5,-37.5,37.5,4,2017
"1449.1","15/04/2017","Docklands","Carlton","Gold Coast",82,108,-26,26,2.1,1.74,4.5,-4.5,4,2017
"1450.1","16/04/2017","Docklands","Collingwood","St Kilda",55,69,-14,14,1.6,2.4,-10.5,10.5,4,2017
"1451.1","16/04/2017","Gabba","Brisbane","Richmond",67,119,-52,52,3.3,1.35,19.5,-19.5,4,2017
"1452.1","17/04/2017","M.C.G.","Hawthorn","Geelong",48,134,-86,86,2.95,1.42,15.5,-15.5,4,2017
"1453.1","21/04/2017","Adelaide","Port Adelaide","Carlton",137,47,90,-90,1.07,9,-49.5,49.5,5,2017
"1454.1","22/04/2017","Docklands","Western Bulldogs","Brisbane",122,90,32,-32,1.05,11,-57.5,57.5,5,2017
"1455.1","22/04/2017","Metricon","Gold Coast","Adelaide",86,153,-67,67,4.3,1.23,28.5,-28.5,5,2017
"1456.1","22/04/2017","Domain","Fremantle","North Melbourne",67,62,5,-5,1.6,2.4,-9.5,9.5,5,2017
"1457.1","22/04/2017","S.C.G.","Sydney","GWS",63,105,-42,42,2.65,1.5,13.5,-13.5,5,2017
"1458.1","23/04/2017","Docklands","St Kilda","Geelong",88,126,-38,38,2.6,1.52,12.5,-12.5,5,2017
"1459.1","23/04/2017","M.C.G.","Hawthorn","West Coast",125,75,50,-50,2.8,1.46,14.5,-14.5,5,2017
"1460.1","24/04/2017","M.C.G.","Richmond","Melbourne",88,75,13,-13,1.67,2.25,-5.5,5.5,5,2017
"1461.1","25/04/2017","M.C.G.","Essendon","Collingwood",100,82,18,-18,2.45,1.57,11.5,-11.5,5,2017
"1462.1","28/04/2017","Canberra","GWS","Western Bulldogs",75,73,2,-2,1.31,3.6,-24.5,24.5,6,2017
"1463.1","29/04/2017","UTAS","Hawthorn","St Kilda",55,130,-75,75,1.85,2,-1.5,1.5,6,2017
"1464.1","29/04/2017","M.C.G.","Carlton","Sydney",97,78,19,-19,3.85,1.28,21.5,-21.5,6,2017
"1465.1","29/04/2017","Gabba","Brisbane","Port Adelaide",67,150,-83,83,5.5,1.16,40.5,-40.5,6,2017
"1466.1","29/04/2017","Domain","West Coast","Fremantle",103,62,41,-41,1.35,3.3,-27.5,27.5,6,2017
"1467.1","29/04/2017","Docklands","North Melbourne","Gold Coast",107,94,13,-13,1.47,2.72,-14.5,14.5,6,2017
"1468.1","30/04/2017","Docklands","Essendon","Melbourne",74,112,-38,38,1.95,1.89,0.5,-0.5,6,2017
"1469.1","30/04/2017","M.C.G.","Geelong","Collingwood",78,107,-29,29,1.26,4,-26.5,26.5,6,2017
"1470.1","30/04/2017","Adelaide","Adelaide","Richmond",140,64,76,-76,1.17,5.3,-38.5,38.5,6,2017
"1471.1","5/05/2017","Docklands","St Kilda","GWS",108,85,23,-23,2.9,1.42,14.5,-14.5,7,2017
"1472.1","6/05/2017","Blundstone","North Melbourne","Adelaide",145,86,59,-59,6.05,1.13,37.5,-37.5,7,2017
"1473.1","6/05/2017","M.C.G.","Collingwood","Carlton",56,79,-23,23,1.35,3.2,-19.5,19.5,7,2017
"1474.1","6/05/2017","Adelaide","Port Adelaide","West Coast",87,97,-10,10,1.34,3.3,-19.5,19.5,7,2017
"1475.1","6/05/2017","Docklands","Western Bulldogs","Richmond",80,75,5,-5,1.32,3.4,-18.5,18.5,7,2017
"1476.1","6/05/2017","Metricon","Gold Coast","Geelong",124,99,25,-25,3.65,1.29,20.5,-20.5,7,2017
"1477.1","7/05/2017","S.C.G.","Sydney","Brisbane",135,81,54,-54,1.14,5.75,-40.5,40.5,7,2017
"1478.1","7/05/2017","Domain","Fremantle","Essendon",116,79,37,-37,1.5,2.62,-12.5,12.5,7,2017
"1479.1","7/05/2017","M.C.G.","Melbourne","Hawthorn",91,94,-3,3,1.46,2.75,-14.5,14.5,7,2017
"1480.1","12/05/2017","Domain","West Coast","Western Bulldogs",69,61,8,-8,1.47,2.75,-17.5,17.5,8,2017
"1481.1","13/05/2017","UTAS","Hawthorn","Brisbane",113,75,38,-38,1.13,6.4,-47.5,47.5,8,2017
"1482.1","13/05/2017","Docklands","St Kilda","Carlton",85,66,19,-19,1.32,3.5,-23.5,23.5,8,2017
"1483.1","13/05/2017","GIANTS","GWS","Collingwood",102,99,3,-3,1.23,4.4,-32.5,32.5,8,2017
"1484.1","13/05/2017","Adelaide","Adelaide","Melbourne",66,107,-41,41,1.14,6.05,-40.5,40.5,8,2017
"1485.1","13/05/2017","M.C.G.","Essendon","Geelong",110,93,17,-17,3.4,1.34,27.5,-27.5,8,2017
"1486.1","14/05/2017","M.C.G.","Richmond","Fremantle",70,72,-2,2,1.4,3.05,-16.5,16.5,8,2017
